0.0	4.063492e-2	N
4.063492e-2	0.31309665468750003	D:maj
0.31309665468750003	0.585558389375	D:maj
0.585558389375	0.8580201240625001	D:maj
0.8580201240625001	1.13048185875	D:maj
1.13048185875	1.4029435934375	D:maj
1.4029435934375	1.675405328125	D:maj
1.675405328125	1.9478670628125	D:maj
1.9478670628125	2.2203287975	D:maj
2.2203287975	2.4927905321875	D:maj
2.4927905321875	2.765252266875	D:maj
2.765252266875	3.0377140015625	D:maj
3.0377140015625	3.31017573625	D:maj
3.31017573625	3.5826374709375	D:maj
3.5826374709375	3.855099205625	D:maj
3.855099205625	4.127560940312501	D:maj
4.127560940312501	4.400022675000001	D:maj
4.400022675000001	4.672484409687501	D:maj
4.672484409687501	4.944946144375001	D:maj
4.944946144375001	5.217407879062501	D:maj
5.217407879062501	5.489869613750001	D:maj
5.489869613750001	5.762331348437501	D:maj
5.762331348437501	6.034793083125001	D:maj
6.034793083125001	6.307254817812501	D:maj
6.307254817812501	6.579716552500001	D:maj
6.579716552500001	6.852178287187501	D:maj
6.852178287187501	7.124640021875001	D:maj
7.124640021875001	7.397101756562501	D:maj
7.397101756562501	7.669563491250001	D:maj
7.669563491250001	7.942025225937501	D:maj
7.942025225937501	8.214486960625	D:maj
8.214486960625	8.4869486953125	D:maj
8.4869486953125	8.75941043	D:maj
8.75941043	9.0323490638125	D:maj
9.0323490638125	9.305287697625001	D:maj
9.305287697625	9.578226331437502	D:maj
9.578226331437499	9.851164965250003	D:maj
9.851164965249998	10.124103599062504	D:maj
10.124103599062497	10.397042232875005	D:maj
10.397042232874997	10.669980866687506	D:maj
10.669980866687496	10.942919500500008	D:maj
10.942919500499995	11.215858134312509	A:sus4
11.215858134312494	11.48879676812501	A:sus4
11.488796768124994	11.76173540193751	A:sus4
11.761735401937493	12.034674035750012	A:sus4
12.034674035749992	12.307612669562513	A:sus4
12.307612669562491	12.580551303375014	A:sus4
12.58055130337499	12.853489937187515	A:sus4
12.85348993718749	13.126428571000016	A:sus4
13.12642857099999	13.399367204812517	B:min
13.399367204812489	13.672305838625018	B:min
13.672305838624988	13.945244472437519	B:min
13.945244472437487	14.21818310625002	B:min
14.218183106249986	14.491121740062521	B:min
14.491121740062486	14.764060373875022	B:min
14.764060373874985	15.036999007687523	B:min
15.036999007687484	15.309937641500024	B:min
15.309937641499983	15.582876275312525	G:maj
15.582876275312483	15.855814909125026	G:maj
15.855814909124982	16.128753542937527	G:maj
16.12875354293748	16.40169217675003	G:maj
16.401692176749982	16.67463081056253	G:maj
16.674630810562483	16.94756944437503	G:maj
16.947569444374984	17.22050807818753	G:maj
17.220508078187486	17.493446712000033	G:maj
17.493446712	17.765620039656252	D:maj
17.765620039656252	18.0377933673125	D:maj
18.037793367312503	18.309966694968747	D:maj
18.309966694968754	18.582140022624994	D:maj
18.582140022625005	18.85431335028124	D:maj
18.854313350281256	19.12648667793749	D:maj
19.126486677937507	19.398660005593737	D:maj
19.398660005593758	19.670833333249984	D:maj
19.67083333325001	19.94300666090623	A:sus4
19.94300666090626	20.21517998856248	A:sus4
20.21517998856251	20.487353316218726	A:sus4
20.487353316218762	20.759526643874974	A:sus4
20.759526643875013	21.03169997153122	A:sus4
21.031699971531264	21.30387329918747	A:sus4
21.303873299187515	21.576046626843716	A:sus4
21.576046626843766	21.848219954499964	A:sus4
21.848219954500017	22.12039328215621	B:min
22.120393282156268	22.39256660981246	B:min
22.39256660981252	22.664739937468706	B:min
22.66473993746877	22.936913265124954	B:min
22.93691326512502	23.2090865927812	B:min
23.209086592781272	23.48125992043745	B:min
23.481259920437523	23.753433248093696	B:min
23.753433248093774	24.025606575749944	B:min
24.025606575750025	24.29777990340619	G:maj
24.297779903406276	24.56995323106244	G:maj
24.569953231062527	24.842126558718686	G:maj
24.84212655871878	25.114299886374933	G:maj
25.11429988637503	25.38647321403118	G:maj
25.38647321403128	25.65864654168743	G:maj
25.65864654168753	25.930819869343676	G:maj
25.930819869343782	26.202993196999923	G:maj
26.202993197	26.47733347478125	D:maj
26.47733347478125	26.7516737525625	D:maj
26.7516737525625	27.02601403034375	D:maj
27.02601403034375	27.300354308124998	D:maj
27.300354308124998	27.574694585906247	D:maj
27.574694585906247	27.849034863687496	D:maj
27.849034863687496	28.123375141468745	D:maj
28.123375141468745	28.397715419249995	D:maj
28.397715419249995	28.672055697031244	A:sus4
28.672055697031244	28.946395974812493	A:sus4
28.946395974812493	29.220736252593742	A:sus4
29.220736252593742	29.49507653037499	A:sus4
29.49507653037499	29.76941680815624	A:sus4
29.76941680815624	30.04375708593749	A:sus4
30.04375708593749	30.31809736371874	A:sus4
30.31809736371874	30.592437641499988	A:sus4
30.592437641499988	30.866777919281237	B:min
30.866777919281237	31.141118197062486	B:min
31.141118197062486	31.415458474843735	B:min
31.415458474843735	31.689798752624984	B:min
31.689798752624984	31.964139030406233	B:min
31.964139030406233	32.23847930818748	B:min
32.23847930818748	32.51281958596873	B:min
32.51281958596873	32.78715986374998	B:min
32.78715986374998	33.061500141531226	G:maj
33.061500141531226	33.335840419312476	G:maj
33.335840419312476	33.610180697093725	G:maj
33.610180697093725	33.884520974874974	G:maj
33.884520974874974	34.15886125265622	G:maj
34.15886125265622	34.43320153043747	G:maj
34.43320153043747	34.70754180821872	G:maj
34.70754180821872	34.98188208599997	G:maj
34.981882086	35.25549248846875	D:maj
35.25549248846875	35.5291028909375	D:maj
35.529102890937494	35.802713293406256	D:maj
35.80271329340624	36.07632369587501	D:maj
36.07632369587499	36.349934098343766	D:maj
36.34993409834374	36.62354450081252	D:maj
36.623544500812486	36.897154903281276	D:maj
36.89715490328123	37.17076530575003	D:maj
37.17076530574998	37.444375708218786	A:sus4
37.44437570821873	37.71798611068754	A:sus4
37.71798611068748	37.991596513156296	A:sus4
37.991596513156225	38.26520691562505	A:sus4
38.26520691562497	38.538817318093805	A:sus4
38.53881731809372	38.81242772056256	A:sus4
38.81242772056247	39.086038123031315	A:sus4
39.086038123031216	39.35964852550007	A:sus4
39.35964852549996	39.633258927968825	B:min
39.63325892796871	39.90686933043758	B:min
39.90686933043746	40.180479732906335	B:min
40.18047973290621	40.45409013537509	B:min
40.454090135374955	40.727700537843845	B:min
40.7277005378437	41.0013109403126	B:min
41.00131094031245	41.274921342781354	B:min
41.2749213427812	41.54853174525011	B:min
41.548531745249946	41.822142147718864	G:maj
41.822142147718694	42.09575255018762	G:maj
42.09575255018744	42.369362952656374	G:maj
42.36936295265619	42.64297335512513	G:maj
42.64297335512494	42.916583757593884	G:maj
42.916583757593685	43.19019416006264	G:maj
43.19019416006243	43.463804562531394	G:maj
43.46380456253118	43.73741496500015	G:maj
43.737414965	44.009425310812496	D:maj
44.009425310812496	44.281435656625	D:maj
44.28143565662499	44.553446002437504	D:maj
44.55344600243749	44.82545634825001	D:maj
44.825456348249986	45.09746669406251	D:maj
45.09746669406248	45.369477039875015	D:maj
45.36947703987498	45.64148738568752	D:maj
45.641487385687476	45.91349773150002	D:maj
45.91349773149997	46.18550807731253	A:sus4
46.18550807731247	46.45751842312503	A:sus4
46.45751842312497	46.729528768937534	A:sus4
46.72952876893746	47.00153911475004	A:sus4
47.00153911474996	47.27354946056254	A:sus4
47.27354946056246	47.545559806375046	A:sus4
47.54555980637495	47.81757015218755	A:sus4
47.81757015218745	48.08958049800005	A:sus4
48.08958049799995	48.36159084381256	B:min
48.36159084381244	48.63360118962506	B:min
48.63360118962494	48.905611535437565	B:min
48.90561153543744	49.17762188125007	B:min
49.177621881249934	49.44963222706257	B:min
49.44963222706243	49.721642572875076	B:min
49.72164257287493	49.99365291868758	B:min
49.993652918687424	50.265663264500084	B:min
50.26566326449992	50.53767361031259	G:maj
50.53767361031242	50.80968395612509	G:maj
50.809683956124914	51.081694301937596	G:maj
51.08169430193741	51.3537046477501	G:maj
51.35370464774991	51.6257149935626	G:maj
51.625714993562404	51.89772533937511	G:maj
51.8977253393749	52.16973568518761	G:maj
52.1697356851874	52.441746031000115	G:maj
52.441746031	52.713421909687504	D:maj
52.713421909687504	52.985097788375	D:maj
52.98509778837501	53.2567736670625	D:maj
53.25677366706251	53.52844954574999	D:maj
53.528449545750014	53.80012542443749	D:maj
53.80012542443752	54.071801303124985	D:maj
54.07180130312502	54.34347718181248	D:maj
54.343477181812524	54.61515306049998	D:maj
54.61515306050003	54.886828939187474	A:sus4
54.88682893918753	55.15850481787497	A:sus4
55.158504817875034	55.430180696562466	A:sus4
55.43018069656254	55.70185657524996	A:sus4
55.70185657525004	55.97353245393746	A:sus4
55.973532453937544	56.245208332624955	A:sus4
56.24520833262505	56.51688421131245	A:sus4
56.51688421131255	56.78856008999995	A:sus4
56.788560090000054	57.060235968687444	B:min
57.06023596868756	57.33191184737494	B:min
57.33191184737506	57.603587726062436	B:min
57.603587726062564	57.87526360474993	B:min
57.87526360475007	58.14693948343743	B:min
58.14693948343757	58.418615362124925	B:min
58.418615362125074	58.69029124081242	B:min
58.69029124081258	58.96196711949992	B:min
58.96196711950008	59.23364299818741	G:maj
59.233642998187584	59.50531887687491	G:maj
59.50531887687509	59.776994755562406	G:maj
